2024-04-19 19:39:54,007 | Guka.comunication.comunication | comunication.py[line:29] |  ERROR: [WinError 10061] 由于目标计算机积极拒绝，无法连接。 |  __init__
2024-04-23 11:16:37,780 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 11:16:37,780 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 11:16:41,261 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 11:16:41,264 | Guka.pet.pet | pet.py[line:551] |  ERROR: list index out of range |  audioTotext
2024-04-23 11:27:32,706 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 11:27:42,418 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 11:27:42,418 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 11:27:45,831 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 11:30:09,327 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 11:30:22,934 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 11:30:22,934 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 11:30:26,766 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 11:30:26,771 | Guka.pet.pet | pet.py[line:551] |  ERROR: Connection closed unexpectedly |  audioTotext
2024-04-23 11:34:00,606 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 11:34:10,215 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 11:34:10,215 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 11:34:13,692 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 11:34:13,697 | Guka.pet.pet | pet.py[line:551] |  ERROR: Connection closed unexpectedly |  audioTotext
2024-04-23 11:39:15,346 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 11:39:22,028 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 11:39:22,028 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 11:39:25,393 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 11:47:48,298 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 11:47:55,575 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 11:47:55,575 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 11:47:59,025 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 11:48:11,790 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 11:53:18,064 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 11:53:32,724 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 11:53:32,724 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 11:53:35,992 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 11:53:48,208 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 12:27:47,989 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 12:28:29,073 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 12:28:29,074 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 12:28:32,307 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 12:28:32,317 | Guka.pet.pet | pet.py[line:554] |  ERROR: list index out of range |  audioTotext
2024-04-23 12:30:57,544 | Guka.pet.pet | pet.py[line:519] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 12:31:03,820 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 12:31:03,820 | Guka.pet.pet | pet.py[line:523] |  INFO: Recording... |  audioTotext
2024-04-23 12:31:07,175 | Guka.pet.pet | pet.py[line:530] |  INFO: 你好 |  audioTotext
2024-04-23 12:31:08,220 | Guka.liaotian.entrance | entrance.py[line:71] |  INFO: 
▌ |  set_text
2024-04-23 12:31:08,222 | Guka.pet.pet | pet.py[line:554] |  ERROR: list index out of range |  audioTotext
2024-04-23 12:36:45,748 | Guka.pet.pet | pet.py[line:518] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 12:36:54,327 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 12:36:54,327 | Guka.pet.pet | pet.py[line:522] |  INFO: Recording... |  audioTotext
2024-04-23 12:36:57,581 | Guka.pet.pet | pet.py[line:529] |  INFO: 你好 |  audioTotext
2024-04-23 12:36:58,585 | Guka.liaotian.entrance | entrance.py[line:71] |  INFO: 
▌ |  set_text
2024-04-23 12:40:33,252 | Guka.pet.pet | pet.py[line:518] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 12:40:42,866 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 12:40:42,867 | Guka.pet.pet | pet.py[line:522] |  INFO: Recording... |  audioTotext
2024-04-23 12:40:46,220 | Guka.pet.pet | pet.py[line:529] |  INFO: 你好 |  audioTotext
2024-04-23 12:40:47,248 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
▌ |  set_text
2024-04-23 12:40:47,341 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你▌ |  set_text
2024-04-23 12:40:47,452 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好▌ |  set_text
2024-04-23 12:40:47,563 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,▌ |  set_text
2024-04-23 12:40:47,675 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是▌ |  set_text
2024-04-23 12:40:47,769 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕▌ |  set_text
2024-04-23 12:40:47,879 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡▌ |  set_text
2024-04-23 12:40:47,990 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!▌ |  set_text
2024-04-23 12:40:48,103 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴▌ |  set_text
2024-04-23 12:40:48,199 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能▌ |  set_text
2024-04-23 12:40:48,310 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你▌ |  set_text
2024-04-23 12:40:48,422 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成▌ |  set_text
2024-04-23 12:40:48,518 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项▌ |  set_text
2024-04-23 12:40:48,630 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务▌ |  set_text
2024-04-23 12:40:48,739 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,▌ |  set_text
2024-04-23 12:40:48,835 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供▌ |  set_text
2024-04-23 12:40:48,946 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和▌ |  set_text
2024-04-23 12:40:49,055 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴▌ |  set_text
2024-04-23 12:40:49,163 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。▌ |  set_text
2024-04-23 12:40:49,275 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么▌ |  set_text
2024-04-23 12:40:49,386 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么我可以▌ |  set_text
2024-04-23 12:40:49,481 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么我可以帮忙▌ |  set_text
2024-04-23 12:40:49,591 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么我可以帮忙的▌ |  set_text
2024-04-23 12:40:49,704 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么我可以帮忙的吗▌ |  set_text
2024-04-23 12:40:49,814 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么我可以帮忙的吗?▌ |  set_text
2024-04-23 12:40:49,909 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么我可以帮忙的吗?▌ |  set_text
2024-04-23 12:40:49,909 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!很高兴能帮助你完成各项任务,提供知识和陪伴。有什么我可以帮忙的吗? |  set_text
2024-04-23 12:40:49,910 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: end |  set_text
2024-04-23 12:40:49,910 | Guka.pet.pet | pet.py[line:545] |  INFO: 开始播放 |  audioTotext
2024-04-23 12:40:56,629 | Guka.pet.pet | pet.py[line:518] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 12:41:32,660 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 12:41:32,660 | Guka.pet.pet | pet.py[line:522] |  INFO: Recording... |  audioTotext
2024-04-23 12:41:34,627 | Guka.pet.pet | pet.py[line:529] |  INFO: 你好 |  audioTotext
2024-04-23 12:41:34,938 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
▌ |  set_text
2024-04-23 12:41:35,034 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 ▌ |  set_text
2024-04-23 12:41:35,146 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈▌ |  set_text
2024-04-23 12:41:35,256 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,▌ |  set_text
2024-04-23 12:41:35,368 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来▌ |  set_text
2024-04-23 12:41:35,479 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对▌ |  set_text
2024-04-23 12:41:35,590 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天▌ |  set_text
2024-04-23 12:41:35,686 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题▌ |  set_text
2024-04-23 12:41:35,796 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么▌ |  set_text
2024-04-23 12:41:35,907 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的▌ |  set_text
2024-04-23 12:41:36,019 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法▌ |  set_text
2024-04-23 12:41:36,128 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,▌ |  set_text
2024-04-23 12:41:36,239 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过▌ |  set_text
2024-04-23 12:41:36,334 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是▌ |  set_text
2024-04-23 12:41:36,446 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺▌ |  set_text
2024-04-23 12:41:36,558 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的▌ |  set_text
2024-04-23 12:41:36,669 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。▌ |  set_text
2024-04-23 12:41:36,780 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么▌ |  set_text
2024-04-23 12:41:36,876 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,▌ |  set_text
2024-04-23 12:41:36,987 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们▌ |  set_text
2024-04-23 12:41:37,096 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天▌ |  set_text
2024-04-23 12:41:37,208 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来▌ |  set_text
2024-04-23 12:41:37,316 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来聊聊▌ |  set_text
2024-04-23 12:41:37,426 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来聊聊什么▌ |  set_text
2024-04-23 12:41:37,537 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来聊聊什么话题▌ |  set_text
2024-04-23 12:41:37,646 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来聊聊什么话题呢▌ |  set_text
2024-04-23 12:41:37,742 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来聊聊什么话题呢?▌ |  set_text
2024-04-23 12:41:37,854 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来聊聊什么话题呢?▌ |  set_text
2024-04-23 12:41:37,854 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 哈哈,看来我们对今天的问题有什么不同的看法,不过还是挺有趣的。那么,我们今天来聊聊什么话题呢? |  set_text
2024-04-23 12:41:37,855 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: end |  set_text
2024-04-23 12:41:37,855 | Guka.pet.pet | pet.py[line:545] |  INFO: 开始播放 |  audioTotext
2024-04-23 12:41:42,596 | Guka.pet.pet | pet.py[line:518] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 12:44:44,345 | Guka.pet.pet | pet.py[line:518] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 13:00:42,493 | Guka.pet.pet | pet.py[line:518] |  INFO: Press 'alt' + 'q' to start recording... |  audioTotext
2024-04-23 13:00:51,402 | Guka.comunication.comunication | comunication.py[line:37] |  INFO: 通讯模块开启 |  __init__
2024-04-23 13:00:51,403 | Guka.pet.pet | pet.py[line:522] |  INFO: Recording... |  audioTotext
2024-04-23 13:00:54,773 | Guka.pet.pet | pet.py[line:529] |  INFO: 你好 |  audioTotext
2024-04-23 13:00:55,810 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
▌ |  set_text
2024-04-23 13:00:55,922 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你▌ |  set_text
2024-04-23 13:00:56,033 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好▌ |  set_text
2024-04-23 13:00:56,127 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,▌ |  set_text
2024-04-23 13:00:56,236 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是▌ |  set_text
2024-04-23 13:00:56,344 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕▌ |  set_text
2024-04-23 13:00:56,455 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡▌ |  set_text
2024-04-23 13:00:56,567 | Guka.liaotian.entrance | entrance.py[line:73] |  INFO: 
 你好,我是咕卡!▌ |  set_text
